42161-867-0x57a057ee120b26cea127ff7e335a8f857dddf13d694be376adf7a6daf8753c13,April ,0.0032073087763631078
42161-867-0xae22739594e490cb7b044c4be01411a73e0c6b730c8edcf74a897478d06f8f5d,AsteriskDAO,0.003766158032850619
42161-867-0x4baeb225e52cabb4235d50429348969aff5da3370235a2c87f6b956b8e33b3c5,Pond,0.004057731557974537
42161-867-0xe728c3a26d5154476ce35ffdfd47afab7307da93e1ba0194feab18db8efd8138,Semicolon Fingers,0.0032073087763631078
42161-867-0xe900bcc473a3ed4d8a74a13bde447312e89f9ca4873005daaf76b6534ad8f690,RenAIssance Art,0.0034745845077267003
42161-867-0xf962fb7679660f96e137e9ae12b0962bf6079d40ff18befecf9246ab2111bc30,Bloom Network,0.004057731557974537
42161-867-0x02659b7ed4be0e12fb80898109149fda17d9c337756b25831aff4f5c8c2cdf40,Dopot,0.0034745845077267003
42161-867-0x1eb6bbad0896e16d57cca476cb0a37f0adf1dede385378d8f65224a09bc8fa51,Breadchain Cooperative,0.003766158032850619
42161-867-0x4a16bd8a8366c8491b91558d249d192d696702e3037a63238c6acf648b69051e,Toban -当番-,0.003766158032850619
42161-867-0x4520f6b610af56dd9fb1aa85b560c5d460412285032dfbb90a47656ebc08d0b1,Kolektivo Network,0.003766158032850619
42161-867-0x55ca8882dd91df64f677b46d597ea50490be1652c8d41044f5d34bc1258e955b,RealtyHub,0.0034745845077267003
42161-867-0xc313a8cea83983edd81609810cba8f3828b2903438afceebba54438c5c3e15f4,ShiftCTRL,0.0032073087763631078
42161-867-0xdbffe6eafcb836ed7fb9b2b0dd8e6dbfef147ab447341cad1ad32b25e5d46b4d,GiveStation,0.003766158032850619
42161-867-0x183f13028588a3e6082d6642b52d4829823720efd1e5bc973856c406f1299b66,Silvi,0.003766158032850619
42161-867-0xd089724cd73c932413bce5c797aee7d2fbcd1ad282f24cff790977e77908fdca,Treegens DAO🌳,0.004956749927106621
42161-867-0x9a9cda60bcd1b566669a6e03d79dcea4be966ebdef25dc9754cbd4170e99c61f,LunCo: Metaverse for Space Engineers,0.003766158032850619
42161-867-0x47a93a3ee50628003c7b572bcc975f6463391020e302b4a03d92463617755b27,Regen Bazaar,0.003766158032850619
42161-867-0x8636eeeb1f17504d85d24237b621cf43cbcce8d97e6fbcdc4b2b382bdee2cad6,Impersonator,0.0034745845077267003
42161-867-0x9d8a7504b0b9f0f0cb9284796a85fdc8164164117e22f1cd087f252c3ae993c1,rolod0x,0.003766158032850619
42161-867-0x4e9a6efc02fca23d8b644389931e3ebd48ed3468a85b0ff5d6d96ab52e147d78,Chora Club,0.0034745845077267003
42161-867-0xdcee75dfe2ab53f2050228e6870f174b3dc6d5a6c0b661640edeabc7c8a35cf4,Web3 Certifier,0.0034745845077267003
42161-867-0x62f25a11c2ae5a2af563cc5b1f772b3aebe1bd4a0a82e41a78e61e1db972ad7e,GainForest,0.004956749927106621
42161-867-0xd993e71328794455c2370f9e7731083cffd518a86ed5333cddceeaa346274fca,DappLearning Rewards,0.0034745845077267003
42161-867-0x6a94cd9f978dd077f96eb4fa87b83dcb70d222584ba4beb348fbd80a05c39b07,MemeCatLandar - AI Meme Calendar,0.0028914374574788627
42161-863-0x4a960782a3b8681844dfecd31dee6fcbbb06028493240b524e8fa1dab18b2b64,Web3GPT,0.003960540382933231
42161-863-0x2fd12cb88cba8d832aaca4cfb55962a2adc78491132d388586b3f58afb1264e3,Open Source Observer,0.003717562445329966
42161-863-0x4223c86fdf4a454546dcde3dc8a2c96f7a5218e0ba1fb0c1a3393887a4b88391,EAS Pulse,0.0034745845077267003
42161-863-0x20dfd9a36a5713f967bbb578fc16de3a4fd97195c929ae5819929642de17d09b,web3.py,0.004713771989503355
